train/loss,train/map,train/map_50,train/map_75,train/map_large,train/map_medium,train/mar_1,train/mar_10,train/mar_100,train/mar_large,train/mar_medium,val/loss,val/map,val/map_50,val/map_75,val/map_large,val/map_medium,val/mar_1,val/mar_10,val/mar_100,val/mar_large,val/mar_medium
1.5309828492542152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.296041039987044,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0
1.1969540349678809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2813160213557158,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0
1.0936910803312567,0.0002293304860359,0.000342998013366,0.0002209949307143,0.0002593612880446,0.0,0.0039098402485251,0.006696683820337,0.0067864707671105,0.0067864707671105,0.0,1.252583751895211,0.0122946603223681,0.0153700755909085,0.0153700755909085,0.0123338690027594,-1.0,0.0175757575780153,0.028181817382574,0.028181817382574,0.028181817382574,-1.0
0.969012723498268,0.0113777704536914,0.0147837167605757,0.0115348324179649,0.0113800978288054,0.0,0.1815333515405655,0.2772136628627777,0.278419941663742,0.278440922498703,0.0,1.116695128245787,0.012167471460998,0.0151297328993678,0.0133957443758845,0.0121674733236432,-1.0,0.1623311936855316,0.2269068360328674,0.2269068360328674,0.2269068360328674,-1.0
0.7909726384575362,0.0177967939525842,0.0210399162024259,0.0200449489057064,0.0177992396056652,0.0,0.2875605821609497,0.372857004404068,0.3731887936592102,0.3733474016189575,0.0,1.085128266702999,0.0188839808106422,0.0236075762659311,0.0206512473523616,0.0188841540366411,-1.0,0.2699508368968963,0.3365061581134796,0.3365061581134796,0.3365061581134796,-1.0
0.7390468986001658,0.0213359873741865,0.0243961624801158,0.0237734783440828,0.0213391482830047,0.0100990096107125,0.3005787432193756,0.3989689946174621,0.3992578089237213,0.399248868227005,0.1500000059604644,1.0821282251314683,0.0247539170086383,0.0274767279624938,0.027003301307559,0.0247541069984436,-1.0,0.3001129329204559,0.3617254793643951,0.3617254793643951,0.3617254793643951,-1.0
0.7034330595821756,0.0258178412914276,0.0308475214987993,0.0296172797679901,0.0258413199335336,0.0,0.3753518462181091,0.487103670835495,0.4873089790344238,0.487578809261322,0.0,1.1069446482441645,0.0270011257380247,0.0321325995028018,0.0312280189245939,0.0270049925893545,-1.0,0.3082830607891083,0.3657821118831634,0.3657821118831634,0.3657821118831634,-1.0
0.6668502712277035,0.0348470509052276,0.0389459282159805,0.0381732136011123,0.0348580591380596,0.0,0.4105300605297088,0.523009181022644,0.5232400894165039,0.5237321853637695,0.0,1.0252873772924596,0.0381074696779251,0.045190081000328,0.0426752269268035,0.0381123945116996,-1.0,0.3674760460853576,0.4255387485027313,0.4255387485027313,0.4255387485027313,-1.0
0.6448657375587752,0.0402864627540111,0.0453093126416206,0.0447019077837467,0.0403087809681892,0.0093509349972009,0.4000926315784454,0.4883635938167572,0.4884640574455261,0.4884030520915985,0.1666666716337204,1.0528753210197797,0.0397773645818233,0.0480702556669712,0.0455501787364482,0.0397779792547225,-1.0,0.3428584337234497,0.3948965966701507,0.3948965966701507,0.3948965966701507,-1.0
0.6190477644415142,0.0479658842086792,0.0548749938607215,0.0540040172636508,0.0480121858417987,0.0045695565640926,0.4735138416290283,0.5850121974945068,0.5850548148155212,0.5852310657501221,0.2833333313465118,1.011954726414247,0.0541392154991626,0.0670189186930656,0.0593019425868988,0.0541726239025592,-1.0,0.422817587852478,0.481451153755188,0.481451153755188,0.481451153755188,-1.0
