train/loss,train/map,train/map_50,train/map_75,train/map_large,train/map_medium,train/mar_1,train/mar_10,train/mar_100,train/mar_large,train/mar_medium,val/loss,val/map,val/map_50,val/map_75,val/map_large,val/map_medium,val/mar_1,val/mar_10,val/mar_100,val/mar_large,val/mar_medium
1.456210982881367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.236279769377275,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0
0.9460595373567235,0.013142904266715,0.0152774862945079,0.0140972025692462,0.0131439296528697,0.0,0.2445655316114425,0.3340356349945068,0.3341445624828338,0.3344205915927887,0.0,1.04736261584542,0.0198315922170877,0.0234297942370176,0.0211919173598289,0.0198315922170877,-1.0,0.2397205978631973,0.2968893051147461,0.2968893051147461,0.2968893051147461,-1.0
0.7285930746207249,0.0199071541428565,0.0224221795797348,0.0217096209526062,0.0199193805456161,0.2004950493574142,0.3523793816566467,0.4531525373458862,0.4531525373458862,0.4531148672103882,0.449999988079071,1.04045336950909,0.0291971769183874,0.0334646105766296,0.0325739718973636,0.0291972048580646,-1.0,0.3364335894584656,0.3903396129608154,0.3903396129608154,0.3903396129608154,-1.0
0.6346252799988884,0.0352293699979782,0.0393999814987182,0.0381522625684738,0.035322368144989,0.0912088602781295,0.4088210463523865,0.5201878547668457,0.5201878547668457,0.5201376676559448,0.5166666507720947,1.0368040737780655,0.0547769032418727,0.0628845691680908,0.0625921785831451,0.0547823421657085,-1.0,0.3999697268009186,0.4612071216106415,0.4612071216106415,0.4612071216106415,-1.0
0.5870715516792009,0.0520956739783287,0.0577188357710838,0.0568486005067825,0.0526064448058605,0.1068968400359153,0.4767059683799743,0.5770044326782227,0.57704097032547,0.5780380964279175,0.449999988079071,0.9971118011257866,0.0556924566626548,0.064471922814846,0.0636586621403694,0.0556938908994197,-1.0,0.4133217632770538,0.4618507921695709,0.4618507921695709,0.4618507921695709,-1.0
0.5499774583826349,0.0622556433081626,0.0687798485159874,0.0667700245976448,0.0625230073928833,0.3786578774452209,0.5715718865394592,0.6832641363143921,0.6832641363143921,0.6841958165168762,0.550000011920929,0.9722670024091548,0.0842386111617088,0.0953611060976982,0.0929434448480606,0.0842406675219535,-1.0,0.4445704221725464,0.4992300271987915,0.4992300271987915,0.4992300271987915,-1.0
0.5206297535099754,0.0695613920688629,0.0764564126729965,0.0748926550149917,0.0697887614369392,0.5339934229850769,0.600102424621582,0.7188622355461121,0.7189127802848816,0.7207677364349365,0.5333333611488342,0.9470293142578818,0.0869469419121742,0.0988220646977424,0.098462738096714,0.0869501084089279,-1.0,0.4978941977024078,0.5569507479667664,0.5569507479667664,0.5569507479667664,-1.0
0.4901842714310783,0.0832056403160095,0.0897973328828811,0.0885021835565567,0.0833105221390724,0.3951448500156402,0.6329604983329773,0.7463164925575256,0.7463164925575256,0.7464733719825745,0.8333333134651184,0.9428941729393872,0.0941346809267997,0.1063704565167427,0.1048541665077209,0.0941578075289726,-1.0,0.5544419288635254,0.5890323519706726,0.5890323519706726,0.5890323519706726,-1.0
0.4817489357643869,0.107811726629734,0.1169698312878608,0.1160695701837539,0.1081572324037551,0.5834983587265015,0.6903495788574219,0.7960401177406311,0.7960401177406311,0.7983061671257019,0.5833333134651184,0.9475516817786476,0.1184397339820861,0.1299934089183807,0.1297596991062164,0.1185088530182838,-1.0,0.570409893989563,0.5926247239112854,0.5926247239112854,0.5926247239112854,-1.0
0.4414962855097358,0.1656341254711151,0.17670638859272,0.1763428449630737,0.1659354567527771,0.6336633563041687,0.7438397407531738,0.8368545770645142,0.8369106650352478,0.8394237160682678,0.6333333253860474,0.942739951339635,0.1666703820228576,0.1861582994461059,0.1859574913978576,0.1666703820228576,-1.0,0.5948948264122009,0.608705997467041,0.608705997467041,0.608705997467041,-1.0
