train/loss,train/map,train/map_50,train/map_75,train/map_large,train/map_medium,train/mar_1,train/mar_10,train/mar_100,train/mar_large,train/mar_medium,val/loss,val/map,val/map_50,val/map_75,val/map_large,val/map_medium,val/mar_1,val/mar_10,val/mar_100,val/mar_large,val/mar_medium
0.3952190324289029,0.0999681428074836,0.1311069875955581,0.1232510432600975,0.1003612354397773,0.1514851450920105,0.192239373922348,0.2156573385000229,0.2156573385000229,0.2159008681774139,0.1500000059604644,0.4309256281365047,0.0678316429257392,0.0850163325667381,0.0846267417073249,0.0678316429257392,-1.0,0.1525049358606338,0.1636635810136795,0.1636635810136795,0.1636635810136795,-1.0
0.2305286572713328,0.2081339061260223,0.2848691046237945,0.2636199295520782,0.2082413285970688,0.3195269405841827,0.3153694570064544,0.3434253334999084,0.3434253334999084,0.3434539139270782,0.3833333253860473,0.3558627222071994,0.1602509617805481,0.2132367342710495,0.2044317573308944,0.1602611243724823,-1.0,0.2778391540050506,0.2922784388065338,0.2922784388065338,0.2922784388065338,-1.0
0.1721208014821706,0.3041418194770813,0.4259437024593353,0.357888400554657,0.3042756617069244,0.4669966995716095,0.3899692296981811,0.4143000841140747,0.4143000841140747,0.414425253868103,0.4666666686534881,0.3331760873171416,0.2314867675304412,0.3271569609642029,0.2729426622390747,0.2314922958612442,-1.0,0.3171168863773346,0.3321214914321899,0.3321214914321899,0.3321214914321899,-1.0
0.136980764704247,0.4396107792854309,0.5957933068275452,0.5313438773155212,0.4379596710205078,0.8168317079544067,0.5358842015266418,0.5721908211708069,0.5721908211708069,0.5711100697517395,0.8166666626930237,0.3021969143639911,0.2696282565593719,0.3374198675155639,0.3357596695423126,0.2696282565593719,-1.0,0.376600444316864,0.3790763616561889,0.3790763616561889,0.3790763616561889,-1.0
0.1129990913724053,0.5335497856140137,0.6846290230751038,0.6557648181915283,0.532875657081604,0.6669967174530029,0.5851218104362488,0.6225224137306213,0.6225224137306213,0.6224622130393982,0.6666666865348816,0.2931545808911323,0.2847536504268646,0.3586725294589996,0.3513768017292022,0.2847536504268646,-1.0,0.4125356674194336,0.4147911965847015,0.4147911965847015,0.4147911965847015,-1.0
0.0947442433713707,0.5804376602172852,0.7488822937011719,0.7152422666549683,0.5797877311706543,0.7585808634757996,0.6423081159591675,0.6789888739585876,0.6789888739585876,0.6789081692695618,0.7833333611488342,0.2855518469756299,0.3056831061840057,0.3907108306884765,0.3701361417770386,0.3056831061840057,-1.0,0.4219508767127991,0.4244267642498016,0.4244267642498016,0.4244267642498016,-1.0
0.0837244857656737,0.6139410734176636,0.7897987365722656,0.7518048286437988,0.6127956509590149,0.7168316841125488,0.6608054041862488,0.6987024545669556,0.6987024545669556,0.698800802230835,0.7333333492279053,0.3116155968471007,0.3577270209789276,0.463052362203598,0.4325827658176422,0.3577624857425689,-1.0,0.4712406396865845,0.4761160910129547,0.4761160910129547,0.4761160910129547,-1.0
0.0719776885664981,0.703136682510376,0.8838793635368347,0.8437206745147705,0.7029575109481812,0.8501650094985962,0.7184800505638123,0.7572405338287354,0.7572405338287354,0.7571387887001038,0.8500000238418579,0.2856344065882943,0.3542640805244446,0.4515469074249267,0.3960841298103332,0.3542640805244446,-1.0,0.4797931313514709,0.4834536015987396,0.4834536015987396,0.4834536015987396,-1.0
0.0638826498442097,0.7369665503501892,0.9417247176170348,0.8637749552726746,0.7364046573638916,0.8333333134651184,0.7489875555038452,0.7852362394332886,0.7852362394332886,0.7850109934806824,0.8333333134651184,0.2474301456389102,0.3983876407146454,0.4967583119869232,0.4574055969715118,0.3983876407146454,-1.0,0.54066401720047,0.5454117059707642,0.5454117059707642,0.5454117059707642,-1.0
0.0566062220634393,0.7531461119651794,0.9589304327964784,0.9036017060279846,0.753288209438324,0.6501650214195251,0.7589377760887146,0.7945094704627991,0.7945094704627991,0.7947264909744263,0.6499999761581421,0.2791811182248321,0.3769167065620422,0.4671961963176727,0.4437091052532196,0.3769167065620422,-1.0,0.4939049482345581,0.498767226934433,0.498767226934433,0.498767226934433,-1.0
