train/loss,train/map,train/map_50,train/map_75,train/map_large,train/map_medium,train/mar_1,train/mar_10,train/mar_100,train/mar_large,train/mar_medium,val/loss,val/map,val/map_50,val/map_75,val/map_large,val/map_medium,val/mar_1,val/mar_10,val/mar_100,val/mar_large,val/mar_medium
0.3804622164989227,0.0312072243541479,0.0480173826217651,0.0378025285899639,0.0312080588191747,0.0,0.0706434398889541,0.0876652151346206,0.0876930505037307,0.0876930505037307,0.0,0.3700888479297811,0.0168225765228271,0.0239323507994413,0.02012600004673,0.0168225765228271,-1.0,0.1020753011107444,0.1174977049231529,0.1174977049231529,0.1174977049231529,-1.0
0.2803478693798423,0.1021834164857864,0.142482578754425,0.1263204514980316,0.1021950170397758,0.0841584131121635,0.1904275268316269,0.2150097638368606,0.2150097638368606,0.2149917483329773,0.0833333358168602,0.3685658500953154,0.0559865087270736,0.0803937539458274,0.0678521394729614,0.0559865087270736,-1.0,0.1608455926179886,0.1694544106721878,0.1694544106721878,0.1694544106721878,-1.0
0.2328599893767173,0.1365395635366439,0.1926176697015762,0.1714886426925659,0.1367831975221634,0.0841584131121635,0.2420715540647506,0.2731933295726776,0.2731933295726776,0.2735391557216644,0.0833333358168602,0.3622102466496554,0.0822634994983673,0.1239209324121475,0.0900009050965309,0.0822643712162971,-1.0,0.1938415169715881,0.2148217856884002,0.2148217856884002,0.2148217856884002,-1.0
0.2064079116322356,0.1819515079259872,0.2452894896268844,0.2267226874828338,0.1822439879179,0.1009901016950607,0.2826669216156006,0.3138485550880432,0.3138485550880432,0.3143373131752014,0.1000000014901161,0.3363407770341093,0.0979993045330047,0.1398464292287826,0.1211252883076667,0.0980287864804267,-1.0,0.2419614642858505,0.2603831887245178,0.2603831887245178,0.2603831887245178,-1.0
0.1877480897907534,0.2355679273605346,0.3137377500534057,0.2885271608829498,0.2359953224658966,0.0719059184193611,0.3529403805732727,0.3911207616329193,0.3911207616329193,0.3912590444087982,0.4333333373069763,0.3362755006009882,0.1208049654960632,0.1645217835903167,0.1463380753993988,0.1208526268601417,-1.0,0.2603577077388763,0.2800030410289764,0.2800030410289764,0.2800030410289764,-1.0
0.1729880230292439,0.2673807740211487,0.3602849245071411,0.3320134580135345,0.2676869630813598,0.1341584175825119,0.3770107328891754,0.4113596677780151,0.4113596677780151,0.411729097366333,0.2833333313465118,0.3360910502347079,0.1374127119779586,0.1825883239507675,0.1634314507246017,0.1374180018901825,-1.0,0.2856905162334442,0.2978163957595825,0.2978163957595825,0.2978163957595825,-1.0
0.1626252871799523,0.3314391076564789,0.4309039413928985,0.4062788784503937,0.3314689397811889,0.3527383208274841,0.4544469118118286,0.4949879348278045,0.4949879348278045,0.4951709806919098,0.4166666567325592,0.3142899632453918,0.1437110900878906,0.1932098269462585,0.1808176338672638,0.143719270825386,-1.0,0.2970203161239624,0.3177859187126159,0.3177859187126159,0.3177859187126159,-1.0
0.1522980327600745,0.3874577283859253,0.4994921088218689,0.4718573987483978,0.3878181874752044,0.1700660139322281,0.505685031414032,0.5473122000694275,0.5473122000694275,0.5472819209098816,0.5166666507720947,0.3068050734698772,0.1722733974456787,0.2254611402750015,0.2170411050319671,0.1722993403673172,-1.0,0.3248849809169769,0.3471209704875946,0.3471209704875946,0.3471209704875946,-1.0
0.1445923638476796,0.4245092272758484,0.54266357421875,0.5229782462120056,0.4248636066913605,0.2147732079029083,0.5445781350135803,0.5875343084335327,0.5875343084335327,0.587580144405365,0.4833333194255829,0.3089722195809538,0.1869276314973831,0.245772585272789,0.2286068052053451,0.186958760023117,-1.0,0.3188101351261139,0.3382186591625213,0.3382186591625213,0.3382186591625213,-1.0
0.1366954687428692,0.4615472257137298,0.5834694504737854,0.5632493495941162,0.4617101848125458,0.3255775570869446,0.5737650394439697,0.6221303939819336,0.6221303939819336,0.6220726370811462,0.5166666507720947,0.2880613069642674,0.1959030628204345,0.2601386606693268,0.2371937036514282,0.1959096491336822,-1.0,0.347535103559494,0.3691053390502929,0.3691053390502929,0.3691053390502929,-1.0
